Country Name,Year,Cellphone,Internetuser,Radio,Telephone,Tv,Xlpopulation,Xlrealgdp
Netherlands,1995,537821.1,997812.7,14500,8124000,7700000,15460,286416
Netherlands,1996,1012730,1495172,15000,8431000,8000000,15523,295118
Netherlands,1997,1711824,2193368,15300,8860000,8100000,15605,306297
Netherlands,1998,3337770,3486181,15600,9337000,8416637,15700,317517
Netherlands,1999,6720394,6176961,15900,9613000,8468414,15806.7,327106
Netherlands,2000,10700000,6970193,,9889000,8563380,15920.3,336101
New Zealand,1975,0,,2704,1610000,958000,3087,38937
New Zealand,1976,0,,2715,1674000,973000,3116,39887
New Zealand,1977,0,,2725,1715000,968000,3128,37944
New Zealand,1978,0,,2750,1762000,1003000,3129,38097
New Zealand,1979,0,,2752,1730000,1019000,3138,38874
New Zealand,1980,0,,2755,,1035000,3144,39141
New Zealand,1981,0,,2793,1876000,1099000,3157,41041
New Zealand,1982,0,,2831,1939000,1167000,3183,41809
New Zealand,1983,0,,2870,2011000,1239000,3226,42955
New Zealand,1984,0,,2910,2106000,1316000,3258,45072
New Zealand,1985,0,,2950,2203000,1397000,3272,45420
New Zealand,1986,0,,2989,2315000,1417000,3277,46372
New Zealand,1987,2440.818,,3028,2403000,1437000,3304,46564
New Zealand,1988,10166.64,,3068,,1458000,3318,46435
New Zealand,1989,29392.35,,3109,,1479000,3337,46850
New Zealand,1990,55062.8,,3150,,1500000,3380,46729
New Zealand,1991,73562.88,,3210,,1566000,3488,45908
New Zealand,1992,101611.4,10140,3292,,1624000,3524,46304
New Zealand,1993,145447.1,22758.99,3376,,1690000,3567,48654
New Zealand,1994,241815.9,116260.8,3462,,1759000,3617,51554
New Zealand,1995,369240.3,182110.9,3550,,1830000,3673,53599
New Zealand,1996,499559.8,304115.2,3700,,1878000,3729,55331
New Zealand,1997,577343.9,560884.3,3750,,1926000,3771,56455
New Zealand,1998,807786.1,766885.6,3800,,1993903,3811,56322
New Zealand,1999,1425480,1137348,3850,,2018152,3830.93,58614.3
New Zealand,2000,1575759,1548087,,,2043786,3853.83,59909.7
Nicaragua,1975,0,,164,36000,70000,2383,7493
Nicaragua,1976,0,,172,40000,77500,2458,7880
Nicaragua,1977,0,,181,43000,85000,2537,8556
Nicaragua,1978,0,,190,,92500,2587,7884
Nicaragua,1979,0,,200,58000,100000,2663,5785
Nicaragua,1980,0,,210,,106750,2776,6043
Nicaragua,1981,0,,229,33000,113500,2869,6367
Nicaragua,1982,0,,285,,120250,2945,6312
Nicaragua,1983,0,,341,,127000,3012,6609
Nicaragua,1984,0,,407,50000,140000,3083,6474
Nicaragua,1985,0,,582,,160000,3152,6204
Nicaragua,1986,0,,695,,183300,3224,6077
Nicaragua,1987,0,,830,,210000,3302,6035
Nicaragua,1988,0,,872,,220000,3387,5367
Nicaragua,1989,0,,916,,230000,3480,5296
Nicaragua,1990,0,,962,,240000,3591,5297
Nicaragua,1991,0,,992,,251000,3708,5281
Nicaragua,1992,0,,1030,,262000,3820,5323
Nicaragua,1993,329.0403,,1070,,274000,3935,5302
Nicaragua,1994,2196.277,603.7109,1112,,2870,4057,5514
Nicaragua,1995,4469.58,1422.139,1155,,30000,4185,5762
Nicaragua,1996,5477.867,4296.63,1200,,310000,4317,6050
Nicaragua,1997,7935.322,10496.46,1240,,320000,4450,6383
Nicaragua,1998,18770.78,15377.74,1281,,330000,4583,6651
Nicaragua,1999,44252.61,25015.57,1324,,340000,4705.2,6283.2
Nicaragua,2000,90240.62,49970.44,,,,4827.39,6820.41
Niger,1975,0,,100,6000,401.593,4836,3570
Niger,1976,0,,139,6000,501.332,4984,3595
Niger,1977,0,,161,7000,500.9186,5139,3873
Niger,1978,0,,186,8000,500.5244,5294,4394
Niger,1979,0,,216,8000,500.2255,5459,4709
Niger,1980,0,,250,9000,5000,5629,4937
Niger,1981,0,,259,10000,4987.971,5806,4995
Niger,1982,0,,269,10000,6967.99,5988,4935
Niger,1983,0,,279,11000,10926.14,6189,4844
Niger,1984,0,,289,11000,11398.07,6389,4025
Niger,1985,0,,300,12000,11865.62,6589,4095
Niger,1986,0,,327,12000,14831.22,6802,4283
Niger,1987,0,,356,13000,30152.49,7016,4130
Niger,1988,0,,388,9000,39618.66,7237,4362
Niger,1989,0,,422,9000,49452.21,7436,4368
Niger,1990,0,,460,9000,86583.23,7644,4289
Niger,1991,0,,490,10000,87991.44,7863,4396
Niger,1992,0,,520,10000,89674.19,8093,4110
Niger,1993,0,,550,11000,91563.55,8333,4168
Niger,1994,0,,580,,93535.43,8583,4335
Niger,1995,0,,620,,96785.69,8844,4447
Niger,1996,0,98.86043,650,,97573.79,9113,4599
Niger,1997,97.09881,198.1529,680,,99773.98,9389,4750
Niger,1998,1344.717,299.0507,710,,102373.9,9672,5149
Niger,1999,2191.288,2999.123,740,,104766,10004.2,5245.8
Niger,2000,2058.299,4004.473,,,107019.5,10330.7,5430.98
Nigeria,1975,0,,5000,112000,100000,56224,82904
Nigeria,1976,0,,5433,116000,187500,57901,91927
Nigeria,1977,0,,7989,121000,275000,59657,95277
Nigeria,1978,0,,6167,128000,362500,61533,89653
Nigeria,1979,0,,6570,142000,450000,63548,95852
Nigeria,1980,0,,7000,154000,550000,65699,97646
Nigeria,1981,0,,8100,167000,620000,67905,89820
Nigeria,1982,0,,9400,180000,700000,70094,89007
Nigeria,1983,0,,10800,195000,790000,71202,83000
Nigeria,1984,0,,12500,210000,890000,72597,79290
Nigeria,1985,0,,14500,229000,1000000,74697,86302
Nigeria,1986,0,,15300,235000,1280000,76558,87930
Nigeria,1987,0,,16100,245000,1650000,78892,87284
Nigeria,1988,0,,16900,236000,2120000,81330,95947
Nigeria,1989,0,,17800,250000,2720000,83874,102146
Nigeria,1990,0,,18700,289000,3500000,86530,107459
Nigeria,1991,0,,19300,294000,3900000,89263,113907
Nigeria,1992,0,,20000,326819.28,4400000,92057,116868
Nigeria,1993,9390.076,,20600,355188.53,4900000,94934,119439
Nigeria,1994,13537.88,,21300,389970.16,5500000,97900,118723
Nigeria,1995,14019.29,,22000,436833.44,6100000,100959,121809
Nigeria,1996,15376.64,10983.27,22700,453368.16,6500000,104095,129605
Nigeria,1997,16760.24,22346.94,23500,446939.66,6900000,107286,133623
Nigeria,1998,22708.04,34062.14,24300,462108.66,7300000,110532,136162
Nigeria,1999,28431.07,56861.93,25200,511954.94,7800000,113314,118393
Nigeria,2000,33437.92,89167.78,,553928.13,,116037,94714.3
Norway,1975,0,,2575,1407000,1252000,4007,48811
Norway,1976,0,,2600,1476000,1286000,4026,52135
Norway,1977,0,,2624,1555000,1320000,4043,54002
Norway,1978,0,,2649,1634000,1356000,4060,56453
Norway,1979,0,,2675,1726000,1392000,4073,58894
Norway,1980,0,,2700,1881000,1430000,4086,61811
Norway,1981,1670,,2799,1992000,1470000,4100,62406
Norway,1982,11056.31,,2901,2204000,1510000,4115,62514
Norway,1983,23501.43,,3007,2395000,1550000,4128,64729
Norway,1984,39040.57,,3116,2579000,1600000,4140,68530
Norway,1985,63075,,3230,,1640000,4153,72105
Norway,1986,86915.06,,3256,,1670000,4167,74687
Norway,1987,120031.7,,3281,,1700000,4187,76203
Norway,1988,152175.4,,3307,,1730000,4209,76117
Norway,1989,167654.9,,3334,,1760000,4227,76818
Norway,1990,196503.7,29947.05,3360,,1790000,4241,78333
Norway,1991,233764.8,59827.32,3396,,1807000,4262,80774
Norway,1992,282062.5,94721.56,3421,,1824000,4286,83413
Norway,1993,370286.7,119639.3,3447,,1841000,4312,85694
Norway,1994,586989.2,179528.1,3474,,1858000,4337,90400
Norway,1995,979059.4,279359.3,3500,,1875000,4358,93879
Norway,1996,1257999,797814.7,4000,,2000000,4381,98475
Norway,1997,1671450,1295910,4030,,2030000,4405,102687
Norway,1998,2100098,1595203,4060,,2060000,4432,104860
Norway,1999,2733457,1792566,4090,,2090000,4459.91,104944
Norway,2000,3358463,1944615,,,,4490.8,106665
Oman,1975,0,,15,5000,3000,913,3897
Oman,1976,0,,27,9000,2487.074,956,4397
Oman,1977,0,,50,13000,4969.775,1005,4410
Oman,1978,0,,91,,14949.36,1059,4326
Oman,1979,0,,165,20000,24958.46,1116,4511
Oman,1980,0,,300,23000,35000,1175,4784
Oman,1981,0,,370,20000,37704.6,1238,5599
Oman,1982,0,,440,31000,41439.48,1301,6245
Oman,1983,0,,540,62000,810654.4,1363,7288
Oman,1984,0,,660,65000,858275.2,1424,8507
Oman,1985,52,,800,66000,900000,1482,9697
Oman,1986,738.0292,,830,74000,928711.4,1538,9906
Oman,1987,1127.857,,860,80000,953667.1,1594,10699
Oman,1988,1637.476,,900,83000,971384.1,1652,11018
Oman,1989,1975.575,,930,91000,1035811,1712,11481
Oman,1990,2536.67,,970,105000,1068561,1773,11487
Oman,1991,3542.162,,1010,117000,1109337,1843,12176
Oman,1992,4687.71,,1060,129189.56,1186574,1915,13211
Oman,1993,5615.794,,1110,147778.58,1299952,1989,14017
Oman,1994,6709.929,,1160,156879.75,1293582,2059,14550
Oman,1995,7961.242,,1280,168023.53,1287819,2131,15248
Oman,1996,12209.2,0,1340,186608.97,1284260,2206,15690
Oman,1997,57625.29,9632.793,1400,193192.39,1343305,2283,16694
Oman,1998,99571.65,19328.3,1460,212568.73,1352981,2364,17179
Pakistan,1975,0,,4000,227000,250000,74712,73043
Pakistan,1976,0,,4263,249000,350000,76456,76898
Pakistan,1977,0,,4543,274000,447820,78153,79951
Pakistan,1978,0,,4842,288000,572970,80051,86406
Pakistan,1979,0,,5161,314000,733110,82374,89580
Pakistan,1980,0,,5500,336000,938000,85219,98907
Pakistan,1981,0,,6000,358000,1002000,88417,106753
Pakistan,1982,0,,6546,388000,1070000,91257,114852
Pakistan,1983,0,,7142,445000,1143000,93720,122649
Pakistan,1984,0,,7791,503000,1221000,96284,127518
Pakistan,1985,0,,8500,573000,1304000,99053,138632
Pakistan,1986,0,,8892,623000,1432000,101953,147421
Pakistan,1987,0,,9302,688000,1572000,104887,155994
Pakistan,1988,0,,9731,740000,1726000,107846,166031
Pakistan,1989,0,,10180,792000,1895000,110848,174001
Pakistan,1990,1921.263,,10650,843000,1989000,113914,182014
Pakistan,1991,8131.424,,10997,1116000,2111000,116909,192138
Pakistan,1992,12858.23,,11355,1244000,2241000,118852,206957
Pakistan,1993,15171.61,,11724,1528000,2379000,120853,211653
Pakistan,1994,23283.72,,12106,1830000,2525000,123668,221260
Pakistan,1995,39323.58,153.5927,12500,2127000,2680000,126404,232849
Pakistan,1996,66401.91,3903.809,12900,2377000,3000000,129276,244954
Pakistan,1997,133939.5,37495.65,13500,2557000,3100000,132185,248142
Pakistan,1998,205703.8,61539.75,14130,2620000,3200000,135135,261497
Pakistan,1999,277103.1,79504.53,14790,,3300000,138123,269603
Pakistan,2000,347174.5,298038,,,,141454,275804
Panama,1975,0,,265,142000,185000,1748,7338
Panama,1976,0,,270,155000,186000,1790,7458
Panama,1977,0,,275,155000,206000,1840,7546
Panama,1978,0,,280,152000,208000,1873,8285
Panama,1979,0,,285,164000,220000,1915,8651
Panama,1980,0,,302,173000,225000,1956,9961
Panama,1981,0,,319,185000,246000,1996,10367
Panama,1982,0,,338,213000,268000,2036,10939
Panama,1983,0,,357,220000,293000,2077,11013
Panama,1984,0,,378,210000,320000,2120,10963
Panama,1985,0,,400,223000,350000,2164,11480
Panama,1986,0,,425,232000,360000,2208,11857
Panama,1987,0,,451,240000,370000,2252,12150
Panama,1988,0,,479,242000,380000,2297,10256
Panama,1989,0,,509,,390000,2342,10215
Panama,1990,0,,540,,400000,2388,10688
Panama,1991,0,,551,,411000,2434,11650
Panama,1992,0,,563,,423000,2480,12605
Panama,1993,0,,575,,435000,2524,13273
Panama,1994,0,200.0186,587,,447000,2567,13685
Panama,1995,0,1500.57,600,,460000,2609,13945
Panama,1996,7000,6000,800,,500000,2651,14321
Panama,1997,18521.56,14983.47,815,,510000,2693,15009
Panama,1998,85789.88,29967.47,830,,529425.4,2736,15609
Panama,1999,232507.5,44926.48,846,,539117.8,2782.13,15612.1
Panama,2000,412543.7,90469.88,,,552871.5,2824.37,15925.9
Paraguay,1975,0,,180,37000,54000,2850,6328
Paraguay,1976,0,,180,40000,55000,2919,6758
Paraguay,1977,0,,181,43000,58000,2984,7478
Paraguay,1978,0,,185,48000,61000,3051,8297
Paraguay,1979,0,,186,55000,64000,3119,9215
Paraguay,1980,0,,190,59000,68000,3193,10549
Paraguay,1981,0,,232,64000,71000,3276,11458
Paraguay,1982,0,,282,71000,74000,3366,11058
Paraguay,1983,0,,344,78000,78000,3463,10724
Paraguay,1984,0,,420,83000,81000,3564,11061
Paraguay,1985,0,,512,89000,85000,3668,11501
Paraguay,1986,0,,624,93000,109000,3776,11486
Paraguay,1987,0,,645,100000,141000,3887,11988
Paraguay,1988,0,,672,112000,181000,4000,12764
Paraguay,1989,0,,700,,233000,4117,13509
Paraguay,1990,0,,730,,300000,4236,13923
Paraguay,1991,0,,756,,325000,4359,14271
Paraguay,1992,1450.874,,783,,353000,4484,14514
Paraguay,1993,3263.986,,811,,383000,4612,15094
Paraguay,1994,7480.954,,840,,415000,4743,15547
Paraguay,1995,15379.86,,870,,450000,4876,16247
Paraguay,1996,31883.62,970.3511,900,,500000,5012,16425
Paraguay,1997,81517.91,4838.088,925,,515000,5150,16820
Paraguay,1998,223229.3,9641.957,951,,530000,5291,16719
Paraguay,1999,418754.7,19227.84,977,,546000,5411.52,16061.9
Paraguay,2000,787057.6,38355.17,,,,5535.11,15252.4
Peru,1975,0,,2050,369000,500000,15161,64075
Peru,1976,0,,2067,389000,587500,15573,65334
Peru,1977,0,,2084,403000,675000,15990,65600
Peru,1978,0,,2092,420000,762500,16414,65784
Peru,1979,0,,2100,437000,850000,16849,69609
Peru,1980,0,,2335,458000,895000,17295,72723
Peru,1981,0,,2596,484000,992000,17755,76035
Peru,1982,0,,2887,501000,1100000,18234,76147
Peru,1983,0,,3210,525000,1220000,18706,66567
Peru,1984,0,,3569,563000,1353000,19171,69650
Peru,1985,0,,3969,600000,1500000,19624,71247
Peru,1986,0,,4229,629000,1601000,20073,77857
Peru,1987,0,,4506,,1710000,20531,84237
Peru,1988,0,,4801,,1825000,21000,77285
Peru,1989,0,,5115,,1948000,21487,68399
Peru,1990,1648.548,,5450,,2080000,21989,64979
Peru,1991,5696.737,,5550,,2158000,22501,66603
Peru,1992,21548.62,,5682,,2239000,23015,66004
Peru,1993,36703.34,,5818,,2323000,23531,69766
Peru,1994,52258.15,2002.238,5957,,2410000,24047,79254
Peru,1995,74497.15,8103.792,6100,,2500000,24563,86070
Peru,1996,203919.5,60879.71,6500,,3000000,25079,88050
Peru,1997,428288.3,101536.5,6650,,3060000,25595,95622
Peru,1998,753603.3,304429.4,6800,,3120000,26111,95718
Peru,1999,1026709,506604.3,6960,,3180000,26522.8,95028.8
Peru,2000,1287607,808635.3,,,,26910.1,96530.3
Philippines,1975,0,,1850,448000,756000,44447,90150
Philippines,1976,0,,1875,490000,807000,45692,98090
Philippines,1977,0,,1900,567000,862000,46976,103585
Philippines,1978,0,,2000,600000,921000,48306,108942
Philippines,1979,0,,2100,628000,983000,49680,115086
Philippines,1980,0,,2427,720000,1050000,51092,121012
Philippines,1981,0,,2804,731000,1130000,52423,125154
Philippines,1982,0,,3240,766000,1210000,53753,129648
Philippines,1983,0,,3744,788000,1300000,55079,132115
Philippines,1984,0,,4327,812000,1400000,56416,122440
Philippines,1985,0,,5000,820000,1500000,57784,113493
Philippines,1986,0,,5600,,1687000,59185,117371
Philippines,1987,0,,6200,,1898000,60602,122432
Philippines,1988,0,,6900,994000,2134000,62044,130699
Philippines,1989,0,,7700,,2401000,63529,138809
Philippines,1990,0,,8600,,2700000,65037,143025
Philippines,1991,34725.7,,8900,,2811000,66558,142191
Philippines,1992,56140.7,,9100,,2926000,68100,142668
Philippines,1993,102379.6,,9400,,3045000,69664,145704
Philippines,1994,171541,3991.581,9700,,3170000,71251,152094
Philippines,1995,491878.8,19919.69,10000,,3300000,72860,159199
Philippines,1996,956724.9,39903.88,11000,,3500000,74481,168506
Philippines,1997,1326913,98756.73,11500,,3700000,76104,177199
Philippines,1998,1739190,825627.3,12000,,3900000,77726,176246
Philippines,1999,2866203,1096207,12500,,4100000,79376,182450
Philippines,2000,6465181,1542572,,,,81208.7,187394
Poland,1975,0,,9700,2578000,7160000,34022,197289
Poland,1976,0,,9876,2753000,7450000,34362,202209
Poland,1977,0,,10056,2925000,7760000,34698,205975
Poland,1978,0,,10239,3095000,8080000,35010,213446
Poland,1979,0,,10425,3244000,8410000,35225,209498
Poland,1980,0,,10615,3387000,8750000,35578,204213
Poland,1981,0,,10924,3506000,9060000,35902,193341
Poland,1982,0,,11241,3648000,9380000,36227,191579
Poland,1983,0,,11568,3846000,9710000,36571,201055
Poland,1984,0,,11904,4028000,10100000,36914,208526
Poland,1985,0,,12250,4215000,10400000,37203,210713
Poland,1986,0,,13000,4418000,10600000,37456,217394
Poland,1987,0,,13800,4618000,10900000,37664,214479
Poland,1988,0,,14650,4830000,11100000,37862,219217
Poland,1989,0,,15550,5039000,11400000,37963,215815
Poland,1990,0,,16500,5232000,11600000,38109,194920
Poland,1991,0,2000.23,16700,5480000,11700000,38242,181245
Poland,1992,2194.714,19997.24,16900,5854000,11800000,38359,189580
Poland,1993,15694.51,49985.7,17100,6274000,11900000,38456,192982
Poland,1994,38946.04,150014,17300,6391000,11900000,38537,202934
Poland,1995,74996.11,249984.4,17500,6542000,12000000,38590,217060
Poland,1996,216888.8,499974.1,20000,6673000,13000000,38611,230188
Poland,1997,812200,800000.1,20200,6811000,13100000,38615,245841
Poland,1998,1925453,1578883,20400,6904000,13100000,38607,258220
Poland,1999,3948076,2095529,20600,,13200000,38609,258549
Poland,2000,6747699,2800290,,,,38599,271218
Portugal,1975,0,,1519,1066000,860000,9094,61334
Portugal,1976,0,,1525,1119000,970000,9356,65566
Portugal,1977,0,,1558,1175000,1090000,9456,69239
Portugal,1978,0,,1591,1254000,1220000,9559,71189
Portugal,1979,0,,1625,1306000,1370000,9662,75203
Portugal,1980,0,,1660,1372000,1540000,9767,78655
Portugal,1981,0,,1720,1456000,1583000,9851,79928
Portugal,1982,0,,1790,1567000,1626000,9912,81634
Portugal,1983,0,,1860,1625000,1671000,9955,81492
Portugal,1984,0,,1930,1764000,1718000,9989,79961
Portugal,1985,0,,2000,1835000,1765000,10011,82206
Portugal,1986,0,,2050,1936000,1956000,10011,85610
Portugal,1987,0,,2090,2072000,2168000,9994,91073
Portugal,1988,0,,2140,2258000,2402000,9968,97894
Portugal,1989,2822.907,,2190,,2662000,9937,102922
Portugal,1990,6558.32,,2240,2769000,2950000,9899,107427
Portugal,1991,12603.83,10069.94,2270,,2998000,9871,110047
Portugal,1992,37216.44,25212.37,2300,,3048000,9867,112134
Portugal,1993,101185.7,45372.29,2330,,3098000,9880,110593
Portugal,1994,173330.5,72623.67,2370,3474000,3148000,9902,113328
Portugal,1995,341677.8,151606.3,2400,3643000,3200000,9917,116640
Portugal,1996,667117.5,303650.8,3000,3822000,3300000,9927,120357
Portugal,1997,1517204,506613.3,3020,4002000,3310000,9946,124529
Portugal,1998,3100066,1014986,3040,4117000,3320000,9968,128877
Portugal,1999,4717904,1526466,3060,,3330000,10002.6,136262
Portugal,2000,6735968,2551830,,,,10035.3,140540
Republic of the Congo,1975,0,,81,11000,2700,1358,3185
Republic of the Congo,1976,0,,83,11000,3000,1406,3199
Republic of the Congo,1977,0,,85,12000,3150,1456,2934
Republic of the Congo,1978,0,,87,13000,3290,1509,2883
Republic of the Congo,1979,0,,89,14000,3300,1563,3323
Republic of the Congo,1980,0,,92,16000,3500,1620,3891
Republic of the Congo,1981,0,,95,17000,3750,1680,4697
Republic of the Congo,1982,0,,97,19000,4000,1742,5072
Republic of the Congo,1983,0,,100,20000,4500,1807,5327
Republic of the Congo,1984,0,,117,21000,4740,1883,5667
Republic of the Congo,1985,0,,138,22000,5000,1936,5412
Republic of the Congo,1986,0,,155,23000,6050,1989,5044
Republic of the Congo,1987,0,,175,23000,7330,2043,5079
Republic of the Congo,1988,0,,197,23000,8870,2097,5089
Republic of the Congo,1989,0,,222,,10740,2151,5277
Republic of the Congo,1990,0,,250,,13000,2206,5394
Republic of the Congo,1991,0,,259,,14170,2261,5523
Republic of the Congo,1992,0,,269,,15440,2315,5667
Republic of the Congo,1993,0,,279,,16830,2371,5610
Republic of the Congo,1994,0,,289,,18350,2427,5302
Republic of the Congo,1995,0,,300,,20000,2484,5514
Republic of the Congo,1996,1136.432,113.6548,330,,30000,2542,5861
Republic of the Congo,1998,3936.539,116.1084,352,,36000,2658,5951
Republic of the Congo,1999,5830.005,582.9586,364,,40000,2742.93,5647.5
Republic of the Congo,2000,81987.77,937.003,,,,2830.24,5899.94
Romania,1975,0,,3725,1196000,2950000,21245,79911
Romania,1976,0,,3767,,3148000,21446,83998
Romania,1977,0,,3810,,3360000,21658,85906
Romania,1978,0,,3853,,3586000,21855,88702
Romania,1979,0,,3896,,3828000,22048,91266
Romania,1980,0,,3940,,4085000,22201,91517
Romania,1981,0,,4151,,4141000,22353,90957
Romania,1982,0,,4374,,4199000,22478,91035
Romania,1983,0,,4609,,4257000,22553,90225
Romania,1984,0,,4856,,4315000,22625,93811
Romania,1985,0,,5117,,4375000,22725,93657
Romania,1986,0,,5391,,4404000,22824,95257
Romania,1987,0,,5681,,4432000,22940,93252
Romania,1988,0,,5985,,4461000,23054,93020
Romania,1989,0,,6307,,4491000,23152,90051
Romania,1990,0,,6645,,4520000,22775,80277
Romania,1991,0,,6700,,4550000,22728,69902
Romania,1992,0,,6800,,4580000,22692,63779
Romania,1993,799.7888,849.7756,6850,,4595000,22660,64800
Romania,1994,2774.39,5998.681,6900,2806000,4600000,22627,67351
Romania,1995,9068.399,17000.75,6933,2968000,5092000,22582,72113
Romania,1996,17000,50000,7190,3176000,5229000,22524,75005
Romania,1997,200857.5,99929.11,7200,3398000,5250000,22463,69817
Romania,1998,643829.7,500645.2,7210,3599000,5271000,22396,64715
Romania,1999,1358905,601507.1,7220,,5292000,22234,62191
Romania,2000,2499557,800463.7,,,,22211.2,61482
Russia,1975,0,,106700,5898550,55200000,254469,1600000
Russia,1976,0,,108400,6503590,64000000,256760,1600000
Russia,1977,0,,110100,7710361.5,75000000,259029,1700000
Russia,1978,0,,112000,8417989,77500000,261253,1700000
Russia,1979,0,,125000,9227054,80000000,263425,1700000
Russia,1980,0,,130000,9736913,83000000,265542,1700000
Russia,1981,0,,135000,11085418,83400000,267722,1700000
Russia,1982,0,,140000,11899204,83800000,270042,1800000
Russia,1983,0,,150000,12770879,84200000,272540,1800000
Russia,1984,0,,160000,13725695,84600000,275066,1800000
Russia,1985,0,,162000,14758089,85000000,277537,1900000
Russia,1986,0,,170000,15856723,86200000,280236,1900000
Russia,1987,0,,180000,16781722,87500000,283100,2000000
Russia,1988,0,,180000,18043864,88700000,285463,2000000
Russia,1989,0,,190000,19391776,90000000,287845,2000000
Russia,1990,0,,200000,20753460,91300000,289350,2000000
Russia,1991,300.7569,,55500,22352740,54400000,291200,1700000
Russia,1992,6015.333,1002.555,56000,22906988,54800000,148689,935072
Russia,1993,10024.97,20049.95,56500,23533776,55200000,148520,853194
Russia,1994,27812.63,80197.88,57000,24156868,55600000,148336,745209
Russia,1995,88624.71,220245.3,58000,25046792,56000000,148141,714357
Russia,1996,223360.3,400642.7,61000,25956148,60000000,147739,690624
Russia,1997,484568.2,699545.5,61500,28232106,60500000,147304,696609
Russia,1998,745138.6,1196754,62000,29166878,61000000,146909,664495
Russia,1999,1362375,1490966,62500,30762606,61500000,146318,687619
Russia,2000,3232574,2872783,,31769018,,145562,766008
Rwanda,1975,0,,65,3000,20,4357,3510
Rwanda,1976,0,,79,4000,29.99486,4502,3450
Rwanda,1977,0,,97,4000,39.98805,4657,3629
Rwanda,1978,0,,118,5000,49.9893,4819,3985
Rwanda,1979,0,,144,5000,59.98986,4991,4360
Rwanda,1980,0,,175,5000,70,5170,4892
Rwanda,1981,0,,199,6000,90.02724,5362,5210
Rwanda,1982,0,,227,7000,119.8429,5583,5646
Rwanda,1983,0,,258,7000,179.4101,5802,5984
Rwanda,1984,0,,294,7000,249.2403,5984,5730
Rwanda,1985,0,,335,8000,400,6157,5982
Rwanda,1986,0,,355,9000,652.4489,6335,6309
Rwanda,1987,0,,377,10000,850.5444,6539,6261
Rwanda,1988,0,,400,8000,1144.022,6759,6046
Rwanda,1989,0,,424,9000,1799.788,6968,6168
Rwanda,1990,0,,450,10000,2396.515,7161,6125
Rwanda,1991,0,,464,11000,3611.376,7359,5862
Rwanda,1992,0,,479,12000,5714.453,7547,6248
Rwanda,1993,0,,494,12000,401.831,7721,5730
Rwanda,1994,0,,509,15000,397.8868,6682,2951
Rwanda,1995,0,,525,15000,439.8456,5980,3919
Rwanda,1996,0,52.75926,550,15000,527.5926,6273,4538
Rwanda,1997,0,120.3978,601,,722.3865,7718,5119
Rwanda,1998,5514.839,882.3743,657,,661.7808,7956,5605
Rwanda,1999,11390.75,5177.614,718,,,8180.01,5955.87
Rwanda,2000,38878.96,4984.482,,,,8413.57,6102.98
Saudi Arabia,1990,14624.27,,4655,1466000,3950000,15871,144438
Saudi Arabia,1991,15109.47,,4781,1568000,4090000,16110,156571
Saudi Arabia,1992,15736.1,,4910,1615000,4230000,16739,160955
Saudi Arabia,1993,15843.06,,5043,,4380000,17386,159989
Saudi Arabia,1994,15936.54,,5267,,4540000,18049,160789
Saudi Arabia,1995,15968.53,1995.051,5500,,4700000,18730,161593
Saudi Arabia,1996,189227.2,4960.517,6000,,4900000,19409,163855
Saudi Arabia,1997,326753.3,9840.197,6250,,5100000,20088,168279
Saudi Arabia,1998,611903,19508.51,6510,,5169739,20786,170972
Senegal,1975,0,,287,38000,1800,4989,6965
Senegal,1976,0,,290,39000,2000,5101,7587
Senegal,1977,0,,295,42000,2150,5232,7383
Senegal,1978,0,,300,40000,2300,5366,7092
Senegal,1979,0,,329,40000,4290,5501,7590
Senegal,1980,0,,360,43000,8000,5640,7339
Senegal,1981,0,,410,45000,15000,5783,7283
Senegal,1982,0,,470,47000,29000,5931,8388
Senegal,1983,0,,540,48000,55000,6083,8602
Senegal,1984,0,,610,50000,105000,6240,8205
Senegal,1985,0,,700,52000,200000,6402,8515
Senegal,1986,0,,724,54000,212000,6569,8926
Senegal,1987,0,,749,55000,224000,6742,9290
Senegal,1988,0,,775,29000,237000,6920,9765
Senegal,1989,0,,802,36000,250000,7159,9598
Senegal,1990,0,,830,44000,265000,7408,10032
Senegal,1991,0,,862,48000,275000,7667,9992
Senegal,1992,0,,894,58297.371,286000,7935,10212
Senegal,1993,0,,928,64105.457,297000,8211,9987
Senegal,1994,98.38707,,963,72373.727,308000,8497,10277
Senegal,1995,121.2838,59.64778,1000,81506.703,320000,8790,10842
Senegal,1996,1407.388,995.0513,1200,94759.461,350000,9093,11406
Senegal,1997,6954.605,2504.565,1240,116112.45,361000,9404,11976
Senegal,1998,27580.21,7525.825,1280,140022.23,372000,9723,12659
Senegal,1999,87957.6,30025.87,1320,166022.38,384000,9951.31,13099.5
Senegal,2000,250408.7,40025.2,,206017.7,,10181.7,13472.9
Sierra Leone,1975,0,,117,11000,6000,3027,3408
Sierra Leone,1976,0,,147,15000,7300,3084,3305
Sierra Leone,1977,0,,183,13000,8600,3142,3353
Sierra Leone,1978,0,,229,10000,12500,3203,3363
Sierra Leone,1979,0,,296,12000,20000,3267,3554
Sierra Leone,1980,0,,358,15000,21000,3333,3721
Sierra Leone,1981,0,,448,17000,23000,3403,3951
Sierra Leone,1982,0,,560,20000,24000,3476,4019
Sierra Leone,1983,0,,700,22000,26000,3553,3961
Sierra Leone,1984,0,,733,24000,28000,3634,4014
